phylum,class,order,family,genus,stage,age,extinction,temp,change_prev,trend.st1,trend.st2,trend.st3,trend.st4,trend.st5,trend.st6,trend.st7,trend.st8,trend.st9,trend.st10,trend_genus,trend_family,trend_order
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,74,119,0,17.8914211113,-0.29142523795121855,0.49753485134683045,0.0850607788638555,-0.3169512255586985,-0.24610596777909832,-0.1829052035264241,-0.0979890593736535,-0.04247683943135697,0.01587465145490198,0.026228380667904422,0.021437364391182545,-0.022067962153612425,-0.022067962153612425,-0.022067962153612425
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,73,127.2,0,20.2811080625,0.49753485134683806,-0.20096804558846132,-0.5884608161379106,-0.3545968519522275,-0.2297364172218167,-0.1087359581337549,-0.038234723589251424,0.031331008130595396,0.041722361934109005,0.03418482929978365,-0.008024165409718927,-0.021439520637212776,-0.021439520637212776,-0.021439520637212776
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,72,131.15,0,18.31584539968,-0.20096804558846287,-0.9051486448561976,-0.3298917091323441,-0.163221634380302,-0.02430235880101038,0.044434048435849444,0.11788700452137718,0.11858508768541301,0.09878166159006263,0.03399549777024348,0.026448372210420956,-0.019621422596325416,-0.019621422596325416,-0.019621422596325416
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,71,136.35,0,19.36087923674,-0.9051486448561967,0.2329275143284529,0.13406059278048918,0.20007209186851932,0.22164969648860133,0.28370599176868316,0.25709049693576047,0.20856257881252616,0.09804169653323444,0.07076396768021372,0.042769974214696846,-0.01807330948759481,-0.01807330948759481,-0.01807330948759481
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,70,142.4,0,24.83702853812,0.23292751432845757,0.035193671232519555,0.21093973667948127,0.24000957752353125,0.3279532745040155,0.28020058108424595,0.20534972835081408,0.04975539232114369,0.02977181516136029,0.008013240762710875,0.001244851737812132,-0.01944039095113301,-0.01944039095113301,-0.01944039095113301
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,69,148.55,0,23.404524325,0.03519367123252119,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433,-0.02005570551438735,-0.02005570551438735,-0.02005570551438735
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,68,154.7,0,23.18808324692,0.4054225621403536,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968,-0.020542672841358238,-0.020542672841358238,-0.020542672841358238
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,67,160.4,0,20.87717464272,0.2529483751636377,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706,-0.019506161948775566,-0.019506161948775566,-0.019506161948775566
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,66,164.8,0,19.764201792,1.2033893266666917,-1.1403669236761675,-0.7394273841082538,-0.6540435215460663,-0.2204054171219092,-0.13017064351062252,-0.09198895744564765,-0.09751854216218216,-0.10425399394483273,-0.10307168353778759,-0.12351573396873193,-0.017465183749973023,-0.017465183749973023,-0.017465183749973023
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,65,167.2,0,16.876067408,-1.1403669236761893,-0.4784929216482846,-0.5876330164007451,-0.11781769610744434,-0.06000383712833337,-0.03620022226502969,-0.05405103317356135,-0.07521438765929557,-0.08320745297674928,-0.11007841481362375,-0.12777805982167836,-0.012802390013606682,-0.012802390013606682,-0.012802390013606682
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,64,169.3,0,19.27083794772,-0.4784929216482745,-0.6276717608387082,-0.0029352440819394457,0.011211392201121037,0.018340575899401274,-0.015638233111524836,-0.05456616446092229,-0.07121288190697155,-0.10455221842021986,-0.12532227594283593,-0.10270387786277224,-0.009070602445756207,-0.009070602445756207,-0.009070602445756207
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,63,172.2,0,20.6584674205,-0.6276717608387067,0.417389274814368,0.16624503892533898,0.1171855920427031,0.04154088727957165,-0.03554095054054269,-0.06416465241442906,-0.10574342760247839,-0.12974520652465527,-0.10297420240964296,-0.09511709483028429,-0.005704543531302355,-0.005704543531302355,-0.005704543531302355
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,62,178.4,0,24.5500323377,0.4173892748143706,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054,-0.00540685906620467,-0.00540685906620467,-0.00540685906620467
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,61,186.75,0,21.064831893,-0.0869184410072284,0.04584906984761785,-0.15826800228370236,-0.15385600219898005,-0.12607590838747654,-0.16542886457367056,-0.18543111649383476,-0.13769681353839394,-0.12219865117855264,-0.12156304636880136,-0.11295164752786443,-0.001401228277146405,-0.001401228277146405,-0.001401228277146405
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,60,195.05,0,21.78625495336,0.04584906984761951,-0.4017068603130413,-0.17756381537522756,-0.1299978858985261,-0.17545640606145768,-0.19706604620103008,-0.13885098307643587,-0.1204680387809607,-0.1198636190269308,-0.10979107427762348,-0.08066094673841,0.002608822400559405,0.002608822400559405,0.002608822400559405
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,59,200.3,0,21.54554733666,-0.4017068603130448,-0.12192164751460709,-0.09715771660212597,-0.16406620863739027,-0.1935741489217806,-0.12058309104551429,-0.09964542770247418,-0.10074019985900912,-0.08974499891751567,-0.05451741228839166,-0.04408927790683592,0.007838133176307181,0.007838133176307181,0.007838133176307181
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,58,204.9,0,23.3933988941,-0.12192164751460707,-0.07445674586526337,-0.20649046965708368,-0.24500007167419935,-0.10661829165468513,-0.0743785751315857,-0.07942063181717562,-0.06457487845584008,-0.012223415024214366,-0.003532380002007976,-0.004801341426963586,0.012015344009951927,0.012015344009951927,0.012015344009951927
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,57,218.25,0,25.02105288842,-0.07445674586526273,-0.5442530993571418,-0.44458609728368853,-0.02396397615964646,0.02050153307311546,-0.008480172638770458,0.003954665892709205,0.07973472737503091,0.06992019482911391,0.051312106494784106,0.031242617132879194,0.014494256618808527,0.014494256618808527,0.014494256618808527
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,56,232.5,0,26.082061517,-0.5442530993571473,-0.2926768613372559,0.45334874610413634,0.356380095424538,0.2263329491742544,0.17549020834223136,0.22962122569469454,0.1676370687340068,0.11730661266729535,0.07467881762449742,-0.03485090840537337,0.0156380610654359,0.0156380610654359,0.0156380610654359
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,55,239.5,0,29.8918332125,-0.2926768613372592,1.309384210526092,0.6889050737408611,0.34289353307189496,0.20346347775330162,0.27136776208884295,0.1707907405296209,0.10490260128036953,0.05536309229322066,-0.06949488816786792,0.026246760481211728,0.012207997647992215,0.012207997647992215,0.012207997647992215
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,54,244.6,0,31.38448520532,1.3093842105261047,-0.7135062208330064,-0.8747306939732494,-0.2922611070611724,0.11992855036654926,0.05420222141359423,0.008514037941510828,-0.022720985132783915,-0.14230171361879457,-0.010847417340854591,0.04246461538977772,0.006233789861765022,0.006233789861765022,0.006233789861765022
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,53,249.2,0,25.3613178369,-0.7135062208329868,-1.1939817904174956,-0.0208284511332424,0.31724785743843953,0.15107036945802302,0.06743797888625798,0.013393438278044824,-0.1361100993811566,0.00906012305088353,0.06355375517885252,0.08126648753138098,0.007096275505868057,0.007096275505868057,0.007096275505868057
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,52,251.685,0,27.13438079567,-1.193981790417528,0.3135012159585994,0.4912079972009415,0.2134749689103338,0.09362434635616058,0.02077671945245074,-0.1564850305221566,0.015347697436977076,0.07490289851011551,0.09259912093096433,0.11482518954744853,0.005566637929163005,0.005566637929163005,0.005566637929163005
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,51,253.17,0,28.90744375444,0.31350121595860136,0.603295645588287,0.11610293157506896,-0.0185274002728672,-0.07338548810546776,-0.25601786131214904,-0.009584571780372118,0.06676198719468882,0.08882748050705294,0.11495639595431519,0.10843686292566103,6.673978291631669e-4,6.673978291631669e-4,6.673978291631669e-4
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,50,257.035,0,27.69576155476,0.6032956455883056,-0.5244892668539282,-0.38905889258261767,-0.26461568090953347,-0.4021133237359253,-0.026856494435208097,0.07047234461356222,0.09597276816509616,0.12554292154552918,0.11609271069990983,0.13197155674541616,-0.0033994369380404136,-0.0033994369380404136,-0.0033994369380404136
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,49,262.5,0,24.39875085162,-0.5244892668539343,-0.20943765822777405,-0.14368809386598588,-0.4103425301392139,0.0579241841751803,0.15096935762573577,0.16442835334469963,0.18743240211543344,0.1651939568708196,0.17377140828736154,0.12934403223902669,-0.002061348075409476,-0.002061348075409476,-0.002061348075409476
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,48,266.95,0,26.73272808912,-0.20943765822777594,-0.10387863118857198,-0.48506403841571116,0.13715405650150428,0.22834570059727075,0.22802515247199695,0.2443015870324343,0.20609973076896096,0.2071202893219561,0.14693580245276683,0.08985044908765102,-0.005355410701684008,-0.005355410701684008,-0.005355410701684008
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,47,270.55,0,27.48670365874,-0.10387863118857164,-0.6743142454696626,0.32016825587524506,0.38510202118758935,0.3444385887857409,0.3405893920170568,0.26601206526125065,0.2505612200810823,0.163108068405595,0.08906920739290186,0.047777759314530654,-0.011695251936257483,-0.011695251936257483,-0.011695251936257483
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,46,275.8,0,28.03206647248,-0.6743142454696748,1.447698438281458,1.0070285058950494,0.6916180995724801,0.5701720436389651,0.37049080885063945,0.30811820225805087,0.1699651036763871,0.07362391169199335,0.02935128957551323,-0.025494537111441323,-0.021814548604510552,-0.021814548604510552,-0.021814548604510552
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,45,284.7,0,34.03346325716,1.4476984382814735,0.01818793410908964,-0.07235278029883795,0.08067961365182572,-0.012740606777061647,0.08351813409864026,-0.008447356275317579,-0.056225058540783586,-0.0597596413690924,-0.09454610084594778,-0.09130085206254447,-0.05236726074412452,-0.05236726074412452,-0.05236726074412452
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,44,292.8,0,22.30710590708,0.018187934109091114,-0.17183189276097321,0.15857364450516453,-0.025064721853271126,0.10734394292896333,-0.01549460213599173,-0.06864559321573109,-0.06795508030847218,-0.10408082614337612,-0.09813699427833848,-0.07438509697230572,-0.05403289125861576,-0.05403289125861576,-0.05403289125861576
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,43,297.2,0,22.227078997,-0.1718318927609729,0.4944291010765288,-0.04178908546733827,0.1437377455776994,-0.025386941240817473,-0.08400801864810108,-0.07707276734524185,-0.11465398650956396,-0.10535806555463009,-0.07795377568558332,-0.04103282539112759,-0.05526249528731012,-0.05526249528731012,-0.05526249528731012
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,42,301.3,0,22.93158975732,0.4944291010765497,-0.378182974786082,0.1249033435811496,-0.08331884147094441,-0.12662229256959248,-0.1000777577192548,-0.1352955305982167,-0.11924728226621513,-0.08595989021990406,-0.043889847143605436,-0.05926472779120416,-0.05926472779120416,-0.05926472779120416,-0.05926472779120416
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,41,305.35,0,20.92915189796,-0.37818297478608637,0.4437977336370341,-0.06706120086427633,-0.13426134297586018,-0.09753834710070071,-0.14057640370898866,-0.1202547698855696,-0.08166985038092575,-0.03425170593800438,-0.05329826642006509,-0.048966612552679784,-0.05329826642006509,-0.05329826642006509,-0.05329826642006509
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,40,311.1,0,23.10370400298,0.44379773363704855,-0.5997265904458543,-0.2901536976107863,-0.14902687648293497,-0.18154948970320087,-0.14321289374446533,-0.09156896055571097,-0.03360842322633319,-0.056329819709258926,-0.05074116369165604,-0.04632998256785788,-0.056329819709258926,-0.056329819709258926,-0.056329819709258926
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,39,319.2,0,19.50894236052,-0.5997265904458585,-0.10906159165446877,-0.03712479908391094,-0.13358419004376434,-0.10195349819869123,-0.04754220688721672,0.01635454850656088,-0.021134132751110597,-0.02050977941295129,-0.01958359726706147,-0.019705937635940227,-0.021134132751110597,-0.021134132751110597,-0.021134132751110597
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,38,327.05,0,24.21679609552,-0.10906159165446866,0.019833240855714508,-0.16875006736033069,-0.10604630056511714,-0.028226970738344456,0.05540372702543851,-0.004632986338167911,-0.00736885138949638,-0.008462765107573642,-0.010321853566546843,0.0043247735491011565,-0.004632986338167911,-0.004632986338167911,-0.004632986338167911
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,37,338.8,0,25.49826979746,0.01983324085571438,-0.3823748424156824,-0.1320856127014258,0.005108074053098831,0.1265622782096264,0.014127424245448902,0.005003731662035855,8.306683200159257e-4,-0.003388423600416015,0.014863493823552855,0.012809872391836829,0.014127424245448902,0.014127424245448902,0.014127424245448902
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,36,352.8,0,25.22060442548,-0.38237484241568886,0.14231786173613345,0.24878750330805838,0.37601641984107775,0.08759165546807642,0.04758252618210789,0.030471890391958342,0.018169751881401835,0.038961290237952015,0.03334256045662802,0.05359764073669556,0.08759165546807642,0.08759165546807642,0.08759165546807642
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,35,365.55,0,30.09588366628,0.14231786173613623,0.4370309437599937,0.6210044484984767,-0.053793590992686345,-0.049189986611231404,-0.0429671051539433,-0.0409106648940161,-0.002393338167941349,-0.0041791541031842745,0.026149643502747056,0.03595864442986937,-0.053793590992686345,-0.053793590992686345,-0.053793590992686345
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,34,377.45,0,28.40230111162,0.4370309437600079,0.9259402252075334,-0.4265323167016424,-0.21703886639538766,-0.15134967512873201,-0.1187337024726678,-0.054596180349299556,-0.04973875433023393,-0.006381755657456482,0.009421868870406379,0.01171159021947702,-0.4265323167016424,-0.4265323167016424,-0.4265323167016424
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,33,385.2,0,25.01531129748,0.9259402252075484,-1.0140115657326625,-0.376779485059898,-0.23006709896306185,-0.162585058764384,-0.06936386394268211,-0.06090617041095426,-0.0032875101068255306,0.01688412888062183,0.018905953456111152,0.06447748030253247,-1.0140115657326625,-1.0140115657326625,-1.0140115657326625
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,32,390.5,0,20.10782810388,-1.0140115657326711,0.37952197174856994,0.24040999320467557,0.14563886428917303,0.2106232193378442,0.1686024542077278,0.21969750352396003,0.21433507977104588,0.18232059728936878,0.22025303614730338,0.2238481029815292,NA,NA,NA
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,31,400.45,0,30.19724318292,0.37952197174857166,1.1977355172426509e-4,-0.023962262310363327,0.1603135744743406,0.1008969005490028,0.2013485418730835,0.19662274491646098,0.15074152485186076,0.21452219848224907,0.22073581730102715,0.2668508669147352,NA,NA,NA
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,21,442.1,1,20.50277142528,1.80802843600008,-1.0197989948749688,-0.506992159624545,-0.5178058282282072,-0.48833600155777956,-0.5274435568011134,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079,-0.5209501755189079
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,20,444.3,0,16.52510886608,-1.019798994875002,-0.17133677655151403,-0.412224471938832,-0.41840055681098426,-0.49407537094393134,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437,-0.49723725129643437
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,19,449.1,0,21.42014404148,-0.17133677655151536,-0.6287308216391512,-0.5085699404031155,-0.5868765364977532,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007,-0.5501758728000007
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,18,455.7,0,22.55096676672,-0.6287308216391639,-0.3497752641103457,-0.6009918362631582,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012,-0.5348416852994012
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,17,462.85,0,27.04639214144,-0.3497752641103537,-0.8915728285538171,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082,-0.5628202158197082
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,16,468.65,0,29.07508867328,-0.8915728285538723,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373,-0.36774900216103373
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,15,473.85,0,33.71126738176,-0.3677490021610401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Echinodermata,Crinoidea,Eustenocrinida,Acolocrinidae,Acolocrinus,14,481.55,0,36.5429346984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Acropeltis,69,148.55,1,23.404524325,0.03519367123252119,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433,0.405422562140349,0.4575673469001012,0.4575673469001012
Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Acropeltis,68,154.7,0,23.18808324692,0.4054225621403536,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968,NA,0.5470310014134565,0.5470310014134565
Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Acropeltis,67,160.4,0,20.87717464272,0.2529483751636377,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706,NA,1.2033893266666493,1.2033893266666493
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,72,131.15,1,18.31584539968,-0.20096804558846287,-0.9051486448561976,-0.3298917091323441,-0.163221634380302,-0.02430235880101038,0.044434048435849444,0.11788700452137718,0.11858508768541301,0.09878166159006263,0.03399549777024348,0.026448372210420956,0.03399549777024348,0.00844123056500567,0.00844123056500567
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,71,136.35,0,19.36087923674,-0.9051486448561967,0.2329275143284529,0.13406059278048918,0.20007209186851932,0.22164969648860133,0.28370599176868316,0.25709049693576047,0.20856257881252616,0.09804169653323444,0.07076396768021372,0.042769974214696846,0.09804169653323444,0.0299100578374917,0.0299100578374917
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,70,142.4,0,24.83702853812,0.23292751432845757,0.035193671232519555,0.21093973667948127,0.24000957752353125,0.3279532745040155,0.28020058108424595,0.20534972835081408,0.04975539232114369,0.02977181516136029,0.008013240762710875,0.001244851737812132,0.04975539232114369,0.001244851737812132,0.001244851737812132
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,69,148.55,0,23.404524325,0.03519367123252119,0.405422562140349,0.3421972070830643,0.4575673469001012,0.34509675340233853,0.20750687673627147,-0.027638536177837,-0.021990236715623092,-0.029674470544590784,-0.027358011148332077,-0.04286118532433433,-0.027638536177837,-0.027358011148332077,-0.027358011148332077
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,68,154.7,0,23.18808324692,0.4054225621403536,0.2529483751636354,0.5470310014134565,0.2883276152040843,0.05849071639664705,-0.22944583008513722,-0.11786822864780208,-0.08662530102141164,-0.06720465804971723,-0.07624340947860984,-0.0871005325066968,-0.22944583008513722,-0.06720465804971723,-0.06720465804971723
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,67,160.4,0,20.87717464272,0.2529483751636377,1.2033893266666493,0.13552405284180985,-0.21444514290424643,-0.45186668284136494,-0.18357950310390722,-0.11788607498519721,-0.08666303399812118,-0.09263171653051042,-0.10000007971869941,-0.10008924100385706,-0.45186668284136494,-0.08666303399812118,-0.08666303399812118
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,66,164.8,0,19.764201792,1.2033893266666917,-1.1403669236761675,-0.7394273841082538,-0.6540435215460663,-0.2204054171219092,-0.13017064351062252,-0.09198895744564765,-0.09751854216218216,-0.10425399394483273,-0.10307168353778759,-0.12351573396873193,-0.6540435215460663,-0.09198895744564765,-0.09198895744564765
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,65,167.2,0,16.876067408,-1.1403669236761893,-0.4784929216482846,-0.5876330164007451,-0.11781769610744434,-0.06000383712833337,-0.03620022226502969,-0.05405103317356135,-0.07521438765929557,-0.08320745297674928,-0.11007841481362375,-0.12777805982167836,-0.5876330164007451,-0.03620022226502969,-0.03620022226502969
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,64,169.3,0,19.27083794772,-0.4784929216482745,-0.6276717608387082,-0.0029352440819394457,0.011211392201121037,0.018340575899401274,-0.015638233111524836,-0.05456616446092229,-0.07121288190697155,-0.10455221842021986,-0.12532227594283593,-0.10270387786277224,-0.6276717608387082,0.018340575899401274,0.018340575899401274
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,63,172.2,0,20.6584674205,-0.6276717608387067,0.417389274814368,0.16624503892533898,0.1171855920427031,0.04154088727957165,-0.03554095054054269,-0.06416465241442906,-0.10574342760247839,-0.12974520652465527,-0.10297420240964296,-0.09511709483028429,NA,0.1171855920427031,0.1171855920427031
Echinodermata,Echinoidea,Salenioida,Acrosaleniidae,Acrosalenia,62,178.4,0,24.5500323377,0.4173892748143706,-0.0869184410072296,-0.040127084590190695,-0.10696172213036859,-0.1310874439349194,-0.11960472343122812,-0.15358576840135707,-0.17238971052713653,-0.13395013435271397,-0.12116047979498273,-0.12069319763019054,NA,-0.040127084590190695,-0.040127084590190695
